ID,Partition sizes
9719,"1, 1, 1, 1, 1, 1, 2, 3, 3, 9, 14, 17, 27, 34, 39, 50, 52"
9720,"1, 1, 1, 1, 1, 1, 1, 2, 4, 8, 17, 21, 22, 31, 39, 51, 54"
9721,"1, 1, 2, 2, 2, 2, 3, 5, 7, 13, 15, 29, 32, 36, 52, 54"
9722,"1, 1, 1, 2, 3, 3, 5, 8, 17, 18, 27, 33, 36, 45, 56"
9723,"1, 1, 1, 1, 4, 5, 5, 7, 14, 17, 19, 34, 36, 51, 60"
9724,"1, 1, 1, 1, 1, 2, 2, 8, 8, 16, 18, 18, 42, 44, 45, 48"
9725,"1, 1, 1, 2, 2, 2, 2, 3, 3, 9, 10, 15, 26, 34, 35, 51, 59"
9726,"1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 14, 17, 21, 37, 47, 50, 52"
9727,"1, 1, 1, 1, 1, 3, 4, 8, 20, 22, 24, 31, 32, 51, 56"
9728,"1, 1, 1, 1, 3, 4, 4, 10, 12, 23, 26, 33, 40, 47, 50"
9729,"1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 12, 21, 28, 38, 40, 47, 49"
9730,"1, 1, 1, 1, 1, 2, 2, 2, 3, 9, 15, 20, 28, 32, 32, 53, 53"
9731,"1, 1, 1, 1, 2, 2, 6, 7, 7, 12, 14, 24, 30, 45, 46, 57"
9732,"1, 1, 1, 3, 3, 4, 5, 7, 12, 16, 34, 35, 43, 43, 48"
9733,"1, 1, 1, 2, 2, 2, 5, 5, 7, 7, 17, 32, 37, 43, 44, 50"
9734,"1, 1, 1, 2, 3, 6, 14, 17, 17, 27, 34, 35, 46, 52"
9735,"1, 1, 2, 2, 3, 6, 12, 18, 22, 27, 29, 35, 44, 54"
9736,"1, 1, 1, 2, 3, 5, 6, 10, 17, 17, 21, 35, 35, 46, 56"
9737,"1, 1, 1, 1, 2, 3, 4, 5, 9, 11, 21, 23, 28, 38, 48, 60"
9738,"1, 1, 1, 1, 1, 2, 3, 3, 10, 15, 17, 28, 48, 57, 68"
9739,"1, 1, 1, 1, 2, 3, 8, 10, 13, 26, 26, 36, 36, 45, 47"
9740,"1, 1, 1, 2, 2, 2, 5, 6, 19, 26, 28, 34, 35, 40, 54"
9741,"1, 1, 1, 1, 1, 1, 2, 2, 3, 6, 17, 19, 21, 37, 43, 44, 56"
9742,"1, 1, 1, 1, 1, 2, 3, 4, 6, 15, 17, 25, 35, 36, 53, 55"
9743,"1, 1, 1, 1, 2, 3, 8, 10, 15, 23, 24, 37, 39, 45, 46"
9744,"1, 1, 1, 2, 2, 4, 5, 6, 12, 18, 24, 32, 42, 48, 58"
9745,"1, 1, 1, 1, 2, 3, 5, 8, 17, 22, 29, 35, 41, 44, 46"
9746,"1, 1, 1, 1, 2, 3, 4, 6, 6, 12, 14, 25, 32, 40, 53, 55"
9747,"1, 1, 1, 1, 1, 1, 2, 5, 11, 22, 23, 24, 37, 39, 40, 47"
9748,"1, 1, 1, 1, 1, 4, 4, 10, 14, 24, 31, 32, 38, 44, 50"
9749,"1, 1, 1, 1, 3, 5, 5, 11, 15, 24, 24, 29, 37, 43, 56"
9750,"1, 1, 2, 2, 2, 3, 4, 8, 20, 25, 27, 27, 32, 50, 52"
9751,"1, 1, 1, 2, 2, 4, 8, 17, 22, 31, 31, 40, 46, 50"
9752,"1, 1, 2, 2, 2, 2, 3, 3, 10, 14, 18, 20, 39, 40, 47, 52"
9753,"1, 1, 1, 2, 2, 2, 3, 5, 7, 13, 17, 28, 33, 36, 51, 54"
9754,"1, 1, 2, 3, 4, 4, 10, 17, 18, 20, 42, 42, 44, 48"
9755,"1, 1, 1, 2, 3, 6, 14, 19, 23, 27, 36, 38, 42, 43"
9756,"1, 1, 1, 1, 1, 1, 3, 4, 4, 5, 13, 16, 26, 33, 34, 55, 57"
9757,"1, 1, 1, 1, 1, 4, 5, 10, 18, 23, 26, 35, 41, 44, 45"
9758,"1, 1, 1, 2, 2, 3, 33, 49, 74, 90"
9759,"1, 1, 2, 4, 4, 4, 5, 20, 21, 25, 27, 28, 46, 68"
9760,"1, 1, 1, 1, 2, 3, 7, 7, 19, 23, 27, 34, 39, 41, 50"
9761,"1, 1, 1, 2, 3, 4, 4, 12, 15, 18, 26, 32, 44, 46, 47"
9762,"1, 1, 3, 4, 6, 7, 7, 8, 14, 33, 34, 38, 42, 58"
9763,"1, 1, 1, 1, 1, 2, 3, 4, 5, 7, 11, 16, 18, 33, 39, 51, 62"
9764,"1, 1, 1, 1, 1, 2, 2, 2, 2, 8, 18, 22, 26, 30, 35, 43, 61"
9765,"1, 1, 2, 3, 3, 5, 5, 15, 30, 31, 37, 38, 38, 47"
9766,"1, 1, 1, 1, 3, 4, 6, 8, 9, 23, 24, 35, 43, 47, 50"
9767,"1, 1, 1, 1, 1, 2, 4, 4, 6, 14, 19, 23, 35, 43, 44, 57"
9768,"1, 1, 1, 1, 2, 3, 8, 10, 16, 21, 26, 27, 30, 54, 55"
9769,"1, 1, 1, 1, 1, 1, 1, 2, 3, 10, 17, 19, 25, 33, 37, 51, 52"
9770,"1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 17, 22, 29, 31, 32, 53, 54"
9771,"1, 1, 1, 1, 2, 2, 2, 5, 11, 15, 19, 20, 40, 42, 46, 48"
9772,"1, 1, 1, 1, 2, 2, 3, 6, 6, 14, 22, 31, 37, 38, 43, 48"
9773,"1, 1, 1, 1, 2, 6, 10, 16, 21, 35, 36, 38, 41, 47"
9774,"1, 1, 1, 1, 2, 4, 6, 6, 12, 28, 30, 36, 41, 41, 46"
9775,"1, 1, 1, 1, 3, 3, 5, 11, 13, 21, 23, 28, 42, 46, 57"
9776,"1, 1, 2, 2, 4, 4, 6, 8, 10, 23, 26, 34, 40, 43, 52"
9777,"1, 1, 1, 2, 3, 4, 4, 7, 18, 23, 23, 28, 38, 42, 61"
9778,"1, 1, 2, 3, 4, 4, 12, 16, 21, 22, 35, 38, 41, 56"
9779,"1, 1, 1, 2, 2, 3, 9, 9, 14, 15, 20, 41, 46, 46, 46"
9780,"1, 1, 1, 2, 2, 5, 6, 8, 15, 19, 30, 34, 39, 42, 51"
9781,"1, 1, 1, 1, 1, 3, 4, 4, 6, 14, 24, 27, 34, 37, 45, 53"
9782,"1, 1, 1, 1, 1, 1, 2, 5, 9, 17, 18, 29, 33, 38, 43, 56"
9783,"1, 1, 1, 1, 1, 3, 4, 8, 20, 23, 24, 36, 38, 43, 52"
9784,"1, 1, 1, 1, 1, 1, 2, 2, 6, 13, 23, 34, 35, 39, 47, 49"
9785,"1, 1, 1, 1, 2, 2, 3, 5, 6, 12, 19, 34, 35, 43, 45, 46"
9786,"1, 1, 1, 1, 1, 1, 2, 3, 3, 12, 13, 13, 27, 33, 47, 47, 50"
9787,"1, 1, 1, 3, 3, 4, 6, 8, 11, 27, 27, 32, 33, 49, 50"
9788,"1, 1, 1, 1, 2, 2, 8, 10, 14, 22, 23, 37, 40, 46, 48"
9789,"1, 1, 1, 2, 2, 3, 5, 11, 18, 21, 27, 32, 34, 47, 51"
9790,"1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 9, 12, 13, 23, 37, 48, 49, 53"
9791,"1, 2, 2, 3, 4, 16, 19, 21, 30, 36, 38, 42, 42"
9792,"1, 1, 2, 2, 4, 5, 5, 6, 10, 17, 28, 38, 44, 46, 47"
9793,"1, 1, 2, 2, 2, 5, 13, 18, 21, 28, 33, 42, 44, 44"
9794,"1, 1, 2, 2, 2, 2, 7, 9, 18, 22, 23, 26, 34, 47, 60"
9795,"1, 1, 1, 3, 3, 4, 6, 8, 13, 19, 24, 33, 35, 50, 55"
9796,"1, 1, 1, 4, 8, 12, 16, 25, 35, 35, 36, 38, 44"
9797,"1, 1, 1, 2, 2, 2, 2, 3, 9, 18, 20, 24, 37, 40, 42, 52"
9798,"1, 1, 1, 1, 3, 4, 9, 21, 27, 28, 31, 36, 41, 52"
9799,"1, 1, 1, 2, 2, 3, 6, 8, 13, 22, 29, 34, 36, 40, 58"
9800,"1, 1, 1, 1, 2, 4, 7, 9, 12, 21, 25, 39, 40, 45, 48"
9801,"1, 1, 1, 4, 5, 6, 6, 16, 19, 23, 35, 43, 44, 52"
9802,"1, 1, 2, 3, 3, 4, 4, 6, 14, 16, 21, 44, 44, 45, 48"
9803,"1, 1, 2, 6, 7, 7, 14, 22, 32, 36, 40, 44, 44"
9804,"1, 1, 1, 1, 1, 2, 2, 3, 8, 17, 19, 29, 30, 37, 52, 52"
9805,"1, 1, 1, 1, 3, 4, 6, 8, 16, 27, 28, 33, 34, 43, 50"
9806,"1, 1, 2, 3, 3, 7, 8, 18, 21, 28, 32, 33, 46, 53"
9807,"1, 1, 2, 2, 3, 3, 3, 4, 6, 15, 19, 21, 30, 31, 53, 62"
9808,"1, 1, 1, 1, 4, 4, 11, 14, 25, 27, 34, 37, 44, 52"
9809,"1, 1, 1, 1, 2, 2, 2, 5, 6, 12, 24, 28, 28, 38, 50, 55"
9810,"1, 1, 2, 2, 3, 3, 5, 5, 20, 21, 22, 30, 41, 48, 52"
9811,"1, 1, 1, 1, 1, 1, 2, 4, 5, 5, 12, 15, 25, 45, 45, 46, 46"
9812,"1, 1, 1, 1, 1, 2, 3, 4, 10, 15, 20, 25, 36, 41, 45, 50"
9813,"1, 1, 1, 1, 2, 3, 5, 9, 12, 19, 24, 42, 43, 45, 48"
9814,"1, 1, 1, 2, 2, 2, 3, 5, 18, 25, 28, 30, 40, 46, 52"
9815,"1, 1, 1, 1, 1, 2, 4, 5, 7, 14, 23, 31, 38, 39, 43, 45"
9816,"1, 1, 1, 1, 2, 2, 4, 4, 4, 16, 20, 21, 29, 41, 43, 66"
9817,"1, 1, 2, 4, 5, 9, 16, 23, 32, 40, 40, 41, 42"
9818,"1, 1, 1, 1, 2, 5, 11, 18, 22, 23, 39, 40, 44, 48"
9819,"1, 1, 2, 4, 4, 5, 6, 8, 23, 23, 31, 32, 54, 62"
9820,"1, 1, 1, 1, 1, 1, 2, 4, 5, 6, 16, 16, 19, 36, 45, 48, 53"
9821,"1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 15, 20, 24, 36, 40, 45, 58"
9822,"1, 1, 1, 2, 3, 4, 5, 7, 12, 25, 30, 49, 54, 62"
9823,"1, 1, 1, 1, 1, 1, 8, 8, 20, 21, 25, 25, 36, 48, 59"
9824,"1, 1, 1, 1, 1, 2, 2, 4, 4, 18, 25, 28, 29, 31, 40, 68"
9825,"1, 1, 1, 1, 1, 2, 5, 5, 7, 15, 18, 21, 36, 43, 46, 53"
9826,"1, 1, 3, 3, 8, 28, 40, 81, 91"
9827,"1, 1, 2, 2, 2, 3, 7, 14, 29, 30, 33, 40, 44, 48"
9828,"1, 1, 1, 1, 3, 4, 7, 11, 12, 16, 24, 37, 38, 45, 55"
9829,"1, 1, 1, 1, 2, 3, 4, 4, 4, 16, 25, 37, 45, 56, 56"
9830,"1, 1, 1, 1, 4, 5, 5, 8, 14, 16, 28, 32, 36, 50, 54"
9831,"1, 1, 2, 2, 3, 3, 11, 20, 21, 27, 34, 39, 42, 50"
9832,"1, 1, 1, 1, 1, 2, 3, 3, 11, 17, 19, 23, 36, 37, 50, 50"
9833,"1, 1, 1, 2, 2, 3, 6, 8, 15, 20, 28, 40, 42, 42, 45"
9834,"1, 1, 1, 2, 2, 3, 6, 6, 14, 19, 24, 25, 34, 52, 66"
9835,"1, 1, 1, 1, 4, 8, 12, 14, 17, 24, 35, 37, 47, 54"
9836,"1, 1, 1, 1, 1, 1, 4, 8, 10, 10, 18, 31, 38, 40, 43, 48"
9837,"1, 1, 1, 1, 1, 2, 2, 11, 21, 21, 32, 35, 36, 42, 49"
9838,"1, 1, 1, 1, 1, 2, 2, 3, 9, 16, 23, 29, 31, 39, 45, 52"
9839,"1, 1, 1, 1, 1, 1, 1, 3, 6, 8, 13, 22, 25, 36, 39, 48, 49"
9840,"1, 1, 1, 1, 1, 2, 2, 4, 10, 20, 20, 30, 30, 33, 49, 51"
9841,"1, 1, 2, 2, 3, 6, 6, 20, 28, 29, 33, 39, 42, 44"
9842,"1, 1, 1, 1, 1, 2, 2, 3, 4, 8, 10, 20, 23, 41, 44, 44, 50"
9843,"1, 1, 2, 2, 3, 4, 10, 16, 22, 28, 31, 40, 44, 52"
9844,"1, 1, 1, 1, 2, 2, 7, 9, 18, 21, 23, 39, 42, 42, 47"
9845,"1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 16, 17, 19, 40, 43, 44, 59"
9846,"1, 1, 2, 2, 2, 4, 6, 10, 14, 17, 24, 36, 42, 47, 48"
9847,"1, 1, 1, 1, 3, 4, 12, 23, 24, 30, 33, 36, 39, 48"
9848,"1, 1, 1, 1, 1, 2, 2, 4, 4, 7, 9, 16, 28, 40, 46, 46, 47"
9849,"1, 1, 1, 1, 3, 4, 6, 10, 14, 21, 24, 30, 38, 46, 56"
9850,"1, 1, 1, 2, 2, 4, 7, 10, 12, 19, 23, 29, 37, 50, 58"
9851,"1, 1, 1, 1, 1, 2, 3, 3, 5, 7, 15, 16, 17, 42, 44, 45, 52"
9852,"1, 1, 1, 1, 1, 2, 2, 4, 10, 22, 22, 23, 31, 42, 46, 47"
9853,"1, 1, 1, 1, 1, 3, 3, 3, 13, 14, 15, 25, 33, 46, 47, 49"
9854,"1, 1, 2, 2, 4, 7, 12, 17, 17, 28, 40, 40, 41, 44"
9855,"1, 1, 1, 1, 1, 2, 2, 2, 3, 6, 16, 18, 21, 33, 38, 55, 55"
9856,"1, 1, 2, 2, 4, 4, 5, 6, 11, 13, 24, 32, 42, 53, 56"
9857,"1, 1, 2, 2, 5, 6, 9, 12, 23, 28, 31, 38, 48, 50"
9858,"1, 1, 1, 4, 4, 5, 5, 9, 10, 18, 21, 26, 43, 50, 58"
9859,"1, 1, 1, 2, 3, 3, 4, 14, 16, 19, 25, 34, 37, 46, 50"
9860,"1, 1, 2, 4, 4, 17, 19, 22, 22, 28, 36, 46, 54"
9861,"1, 1, 1, 1, 1, 1, 4, 6, 8, 14, 23, 26, 34, 40, 45, 50"
9862,"1, 1, 1, 3, 5, 5, 9, 17, 23, 25, 33, 36, 48, 49"
9863,"1, 1, 1, 1, 1, 4, 5, 9, 19, 21, 24, 35, 36, 45, 53"
9864,"1, 1, 1, 1, 1, 2, 3, 4, 5, 6, 9, 18, 22, 26, 43, 52, 61"
9865,"1, 1, 2, 2, 2, 3, 4, 6, 19, 22, 23, 37, 38, 40, 56"
9866,"1, 1, 1, 2, 3, 4, 4, 10, 16, 20, 27, 30, 33, 52, 52"
9867,"1, 1, 1, 1, 2, 3, 3, 5, 7, 9, 26, 29, 31, 40, 44, 53"
9868,"1, 1, 1, 1, 1, 4, 5, 8, 20, 22, 27, 31, 32, 51, 51"
9869,"1, 1, 1, 1, 3, 8, 10, 16, 26, 27, 28, 34, 47, 53"
9870,"1, 1, 1, 1, 1, 1, 2, 4, 13, 18, 23, 29, 33, 34, 45, 49"
9871,"1, 1, 1, 2, 3, 7, 10, 10, 23, 30, 54, 56, 58"
9872,"1, 1, 1, 1, 2, 2, 4, 12, 21, 22, 22, 30, 40, 48, 49"
9873,"1, 1, 1, 1, 2, 4, 4, 4, 10, 14, 14, 24, 35, 45, 46, 50"
9874,"1, 1, 1, 1, 1, 1, 2, 2, 4, 8, 16, 20, 31, 33, 38, 43, 53"
9875,"1, 1, 1, 1, 2, 2, 2, 2, 3, 5, 14, 21, 28, 38, 41, 47, 47"
9876,"1, 1, 1, 1, 1, 1, 2, 6, 6, 15, 26, 30, 34, 40, 44, 47"
9877,"1, 1, 1, 1, 1, 2, 2, 3, 5, 7, 13, 20, 27, 34, 40, 45, 53"
9878,"1, 1, 1, 1, 1, 1, 2, 3, 4, 9, 12, 17, 32, 35, 37, 43, 56"
9879,"1, 2, 2, 2, 3, 4, 5, 6, 11, 19, 21, 38, 42, 46, 54"
9880,"1, 1, 1, 2, 2, 3, 3, 3, 7, 9, 13, 26, 35, 48, 50, 52"
9881,"1, 1, 1, 1, 2, 2, 3, 7, 7, 13, 22, 25, 26, 35, 46, 64"
9882,"1, 1, 1, 1, 1, 1, 2, 3, 3, 8, 16, 17, 22, 35, 40, 50, 54"
9883,"1, 1, 1, 1, 2, 4, 5, 7, 18, 28, 32, 34, 37, 42, 43"
9884,"1, 1, 1, 2, 3, 4, 4, 9, 17, 20, 22, 29, 40, 44, 59"
9885,"1, 1, 1, 1, 3, 4, 5, 9, 14, 17, 19, 37, 45, 46, 53"
9886,"1, 1, 1, 1, 3, 6, 6, 6, 12, 23, 23, 37, 44, 45, 47"
9887,"1, 1, 1, 1, 3, 3, 5, 5, 6, 9, 10, 23, 33, 36, 55, 64"
9888,"1, 1, 2, 3, 3, 6, 12, 17, 20, 22, 25, 42, 44, 58"
9889,"1, 1, 1, 2, 2, 3, 3, 3, 8, 14, 17, 19, 37, 39, 52, 54"
9890,"1, 1, 1, 2, 2, 3, 3, 5, 5, 11, 17, 27, 30, 42, 48, 58"
9891,"1, 1, 2, 2, 3, 5, 9, 17, 21, 30, 33, 40, 40, 52"
9892,"1, 1, 1, 2, 3, 3, 15, 20, 21, 30, 31, 40, 40, 48"
9893,"1, 1, 2, 3, 3, 10, 10, 10, 12, 23, 29, 38, 44, 70"
9894,"1, 1, 1, 2, 2, 2, 3, 13, 18, 20, 28, 40, 40, 42, 43"
9895,"1, 1, 1, 1, 2, 7, 8, 9, 12, 15, 27, 37, 40, 44, 51"
9896,"1, 1, 1, 1, 1, 2, 3, 3, 7, 18, 18, 21, 43, 43, 46, 47"
9897,"1, 1, 1, 2, 2, 3, 3, 7, 9, 9, 15, 23, 37, 44, 48, 51"
9898,"1, 1, 1, 2, 2, 7, 12, 12, 16, 30, 42, 42, 43, 45"
9899,"1, 1, 2, 2, 4, 4, 14, 14, 16, 24, 36, 46, 46, 46"
9900,"1, 1, 3, 3, 4, 5, 7, 17, 17, 23, 35, 36, 44, 60"
9901,"1, 1, 1, 1, 3, 6, 8, 23, 25, 27, 37, 40, 41, 42"
9902,"1, 1, 1, 1, 1, 2, 5, 7, 11, 13, 17, 18, 40, 41, 43, 54"
9903,"1, 1, 1, 2, 2, 2, 3, 4, 8, 13, 21, 28, 30, 39, 47, 54"
9904,"1, 1, 1, 3, 4, 4, 8, 19, 23, 28, 29, 32, 51, 52"
9905,"1, 1, 1, 1, 1, 2, 3, 3, 4, 13, 17, 27, 42, 42, 48, 50"
9906,"1, 1, 1, 2, 3, 3, 10, 25, 27, 27, 34, 35, 35, 52"
9907,"1, 1, 1, 1, 3, 5, 7, 7, 15, 20, 27, 31, 41, 42, 54"
9908,"1, 1, 1, 3, 3, 7, 9, 17, 27, 29, 33, 34, 43, 48"
9909,"1, 1, 2, 9, 35, 48, 70, 90"
9910,"1, 1, 1, 1, 1, 1, 1, 4, 4, 5, 17, 17, 29, 35, 41, 47, 50"
9911,"1, 1, 2, 4, 4, 4, 7, 15, 26, 28, 34, 38, 44, 48"
9912,"1, 1, 1, 1, 1, 2, 2, 3, 3, 7, 12, 15, 21, 39, 46, 48, 53"
9913,"1, 1, 1, 2, 2, 6, 7, 9, 12, 20, 26, 34, 42, 46, 47"
9914,"1, 1, 2, 2, 3, 4, 6, 7, 11, 19, 27, 40, 42, 45, 46"
9915,"1, 1, 1, 1, 1, 2, 3, 3, 4, 5, 15, 20, 22, 36, 39, 39, 63"
9916,"1, 1, 1, 1, 1, 2, 3, 12, 21, 21, 27, 34, 41, 41, 49"
9917,"1, 1, 2, 2, 2, 7, 7, 18, 22, 26, 32, 42, 42, 52"
9918,"1, 1, 1, 1, 1, 1, 1, 3, 3, 7, 19, 22, 25, 37, 37, 39, 57"
9919,"1, 1, 1, 1, 3, 7, 7, 9, 9, 16, 29, 39, 42, 45, 46"
9920,"1, 2, 2, 3, 3, 6, 10, 17, 22, 22, 28, 40, 48, 52"
9921,"1, 1, 1, 1, 4, 5, 5, 7, 13, 23, 25, 36, 44, 45, 45"
9922,"1, 1, 1, 1, 2, 2, 4, 4, 6, 14, 24, 30, 39, 63, 64"
9923,"1, 1, 2, 3, 10, 24, 41, 77, 97"
9924,"1, 1, 1, 2, 4, 5, 10, 20, 21, 25, 32, 34, 42, 58"
9925,"1, 1, 1, 1, 1, 2, 2, 4, 7, 18, 27, 32, 33, 37, 42, 47"
9926,"1, 1, 1, 1, 1, 1, 1, 3, 3, 4, 20, 23, 24, 33, 44, 46, 49"
9927,"1, 1, 1, 1, 1, 1, 2, 3, 9, 18, 19, 22, 37, 43, 46, 51"
9928,"1, 1, 1, 1, 1, 1, 1, 2, 3, 13, 15, 17, 28, 35, 37, 49, 50"
9929,"1, 1, 1, 2, 3, 4, 4, 6, 16, 17, 27, 34, 42, 46, 52"
9930,"1, 1, 1, 1, 3, 5, 6, 6, 16, 19, 21, 35, 39, 50, 52"
9931,"1, 1, 1, 2, 2, 2, 7, 11, 16, 23, 26, 31, 34, 46, 53"
9932,"1, 1, 1, 2, 2, 3, 6, 14, 17, 22, 26, 26, 31, 52, 52"
9933,"1, 1, 1, 2, 2, 2, 9, 11, 14, 19, 26, 34, 35, 43, 56"
9934,"1, 1, 1, 2, 3, 4, 4, 10, 12, 20, 25, 36, 40, 47, 50"
9935,"1, 1, 1, 1, 2, 3, 3, 4, 8, 15, 16, 29, 40, 43, 44, 45"
9936,"1, 1, 2, 4, 9, 27, 41, 80, 91"
9937,"1, 1, 1, 1, 1, 1, 2, 3, 6, 15, 21, 23, 37, 38, 39, 66"
9938,"1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 5, 15, 18, 23, 38, 42, 44, 57"
9939,"1, 1, 1, 2, 2, 2, 5, 9, 16, 19, 30, 33, 41, 42, 52"
9940,"1, 1, 1, 2, 2, 2, 2, 4, 8, 16, 17, 22, 39, 41, 44, 54"
9941,"1, 1, 1, 2, 3, 4, 10, 21, 29, 31, 32, 32, 39, 50"
9942,"1, 1, 1, 1, 1, 1, 1, 2, 4, 11, 16, 16, 31, 31, 42, 45, 51"
9943,"1, 1, 1, 2, 2, 2, 4, 4, 10, 11, 16, 24, 35, 40, 50, 53"
9944,"1, 1, 1, 1, 1, 3, 5, 6, 8, 11, 17, 27, 33, 45, 46, 50"
9945,"1, 1, 1, 1, 2, 3, 4, 6, 8, 9, 17, 22, 37, 44, 49, 51"
9946,"1, 1, 1, 1, 1, 4, 4, 8, 18, 23, 25, 26, 36, 39, 68"
9947,"1, 1, 1, 3, 3, 3, 5, 7, 11, 24, 29, 32, 35, 49, 52"
9948,"1, 1, 2, 2, 3, 5, 7, 22, 25, 26, 30, 44, 44, 44"
9949,"1, 1, 1, 2, 2, 2, 3, 4, 8, 14, 20, 25, 26, 39, 46, 62"
9950,"1, 1, 2, 2, 2, 3, 5, 13, 16, 21, 23, 29, 30, 54, 54"
9951,"1, 1, 1, 1, 4, 4, 4, 5, 7, 10, 13, 26, 41, 43, 45, 50"
9952,"1, 2, 3, 4, 6, 6, 6, 10, 20, 28, 28, 40, 48, 54"
9953,"1, 1, 1, 1, 2, 2, 4, 5, 6, 14, 25, 29, 47, 54, 64"
9954,"1, 1, 2, 2, 2, 3, 3, 3, 6, 13, 15, 26, 32, 35, 56, 56"
9955,"1, 1, 1, 2, 5, 7, 15, 15, 19, 22, 37, 41, 42, 48"
9956,"1, 1, 1, 1, 2, 2, 5, 9, 17, 22, 26, 28, 34, 50, 57"
9957,"1, 1, 1, 1, 1, 5, 6, 11, 14, 17, 33, 35, 37, 45, 48"
9958,"1, 1, 1, 2, 3, 3, 4, 11, 12, 18, 33, 36, 39, 44, 48"
9959,"1, 1, 1, 1, 1, 2, 2, 7, 11, 17, 18, 18, 43, 43, 44, 46"
9960,"1, 1, 1, 2, 3, 3, 3, 5, 17, 23, 30, 30, 38, 43, 56"
9961,"1, 1, 1, 2, 3, 4, 6, 8, 16, 24, 28, 33, 35, 42, 52"
9962,"1, 1, 1, 1, 2, 3, 3, 6, 7, 12, 23, 24, 24, 37, 49, 62"
9963,"1, 1, 1, 2, 2, 5, 7, 10, 12, 13, 29, 40, 40, 43, 50"
9964,"1, 1, 1, 2, 2, 2, 4, 8, 14, 21, 29, 38, 40, 42, 51"
9965,"1, 2, 3, 6, 7, 8, 15, 21, 29, 38, 42, 42, 42"
9966,"1, 1, 1, 2, 3, 5, 7, 7, 9, 22, 25, 28, 39, 50, 56"
9967,"1, 1, 1, 1, 1, 2, 2, 2, 9, 12, 19, 32, 38, 43, 45, 47"
9968,"1, 1, 1, 1, 1, 5, 9, 9, 15, 21, 25, 37, 41, 44, 45"
9969,"1, 1, 4, 4, 5, 6, 6, 12, 18, 22, 27, 40, 48, 62"
9970,"1, 1, 2, 2, 3, 4, 5, 7, 14, 15, 24, 36, 45, 45, 52"
9971,"1, 1, 1, 1, 2, 2, 3, 5, 7, 10, 21, 31, 36, 42, 43, 50"
9972,"1, 1, 2, 2, 2, 3, 6, 7, 18, 19, 24, 33, 42, 42, 54"
9973,"1, 2, 3, 4, 4, 5, 8, 12, 22, 22, 34, 39, 48, 52"
9974,"1, 2, 2, 6, 8, 12, 16, 21, 24, 32, 38, 44, 50"
9975,"1, 1, 1, 1, 1, 2, 3, 5, 7, 14, 15, 29, 37, 38, 42, 59"
9976,"1, 1, 1, 2, 5, 5, 5, 9, 11, 19, 23, 35, 41, 48, 50"
9977,"1, 1, 1, 2, 2, 3, 5, 7, 15, 21, 21, 36, 41, 48, 52"
9978,"1, 1, 1, 1, 1, 4, 5, 5, 5, 15, 22, 28, 29, 35, 41, 62"
9979,"1, 1, 2, 2, 3, 3, 6, 8, 14, 24, 27, 28, 32, 49, 56"
9980,"1, 1, 2, 4, 5, 15, 17, 20, 31, 36, 40, 40, 44"
9981,"1, 1, 1, 1, 1, 1, 2, 3, 3, 7, 17, 22, 26, 31, 33, 53, 53"
9982,"1, 1, 1, 2, 2, 3, 9, 11, 13, 15, 26, 35, 38, 44, 55"
9983,"1, 1, 1, 1, 1, 2, 2, 2, 2, 6, 18, 20, 22, 31, 41, 49, 56"
9984,"1, 1, 2, 2, 3, 3, 3, 4, 5, 14, 20, 21, 30, 38, 53, 56"
9985,"1, 2, 2, 11, 31, 43, 78, 88"
9986,"1, 1, 1, 1, 1, 1, 4, 5, 7, 15, 22, 26, 34, 35, 46, 56"
9987,"1, 1, 1, 1, 3, 4, 7, 11, 12, 14, 29, 34, 39, 46, 53"
9988,"1, 1, 1, 2, 2, 3, 8, 8, 16, 17, 23, 35, 38, 47, 54"
9989,"1, 1, 1, 2, 2, 2, 2, 4, 6, 19, 20, 22, 34, 36, 49, 55"
9990,"1, 1, 1, 1, 1, 3, 4, 4, 5, 15, 17, 23, 34, 35, 47, 64"
9991,"1, 1, 1, 2, 3, 4, 8, 10, 10, 13, 15, 36, 38, 54, 60"
9992,"1, 1, 1, 2, 2, 3, 3, 4, 4, 18, 20, 21, 28, 32, 50, 66"
9993,"1, 1, 1, 1, 1, 2, 3, 4, 13, 14, 24, 27, 34, 37, 46, 47"
9994,"1, 1, 1, 1, 1, 2, 2, 4, 4, 8, 10, 16, 23, 38, 43, 50, 51"
9995,"1, 1, 1, 2, 3, 5, 13, 16, 26, 26, 35, 36, 45, 46"
9996,"1, 1, 1, 1, 2, 4, 5, 7, 12, 29, 33, 34, 41, 42, 43"
9997,"1, 1, 1, 1, 3, 3, 4, 8, 21, 22, 23, 37, 39, 40, 52"
9998,"1, 1, 1, 1, 1, 1, 2, 2, 4, 4, 18, 20, 24, 41, 42, 45, 48"
9999,"1, 1, 1, 2, 2, 4, 4, 14, 17, 18, 22, 31, 41, 44, 54"
10000,"1, 1, 1, 1, 2, 2, 2, 2, 3, 6, 11, 23, 29, 32, 41, 45, 54"
